CustomerID,Recency,Frequency,Monetary,AOV,MedianDaysBetween,Monetary_log,Recency_log,KM_Cluster,PC1,PC2,Segment
14730,1,8,2005.06,4.0021157684630735,0.0,7.60392787834377,0.6931471805599453,1,2.033823601423868,-1.4683964657351345,Loyal Customers
14731,47,3,380.02,8.444888888888888,0.0,5.942851867187289,3.871201010907891,2,-0.4270237924314768,-0.1558191471478167,Potential Loyalists
14732,8,8,2702.49,18.38428571428572,0.0,7.902298809906397,2.19722457733622,1,1.5732199568654464,-0.528200311358024,Loyal Customers
14733,16,12,9585.91,47.455,0.0,9.168153905320404,2.833213344056216,1,2.2318380361936034,0.3170896629465731,Loyal Customers
14735,4,32,6065.6900000000005,31.26644329896908,0.0,8.710568430543226,1.6094379124341005,1,4.002609866819991,1.0107852023932755,Loyal Customers
14737,4,3,1164.55,68.50294117647059,0.0,7.060948357598531,1.6094379124341005,2,1.0262804393227791,-1.3629763409591171,Potential Loyalists
14738,43,7,1314.45,24.34166666666667,0.0,7.181934091396172,3.784189633918261,2,0.5096381055525241,0.2529118235573022,Potential Loyalists
14739,4,7,3902.28,65.038,0.0,8.269572504294867,1.6094379124341005,1,1.913128687018011,-0.90614913023621,Loyal Customers
14740,197,3,1448.21,16.272022471910113,0.0,7.278773859355933,5.288267030694535,0,-0.3488694361332375,0.8691225000672944,Champions
14741,12,6,1400.34,23.734576271186445,0.0,7.245184200691345,2.5649493574615367,2,0.9561333893749508,-0.5433369723381664,Potential Loyalists
14744,16,7,1099.98,42.30692307692308,0.0,7.00395597125342,2.833213344056216,2,0.8060429497195937,-0.3401341539195359,Potential Loyalists
14745,113,5,1220.26,17.684927536231886,0.0,7.107638391655096,4.736198448394496,2,-0.0596916836099516,0.6645986089448636,Potential Loyalists
14747,249,1,328.2,18.23333333333333,0.0,5.796665468802915,5.521460917862246,0,-1.31233595831645,0.6645893284351005,Champions
14748,29,5,1415.75,15.907303370786517,0.0,7.256120795049728,3.4011973816621555,2,0.5497982760864935,-0.1153897282879813,Potential Loyalists
14752,44,1,389.64,77.92800000000001,0.0,5.967786419753405,3.80666248977032,2,-0.5389684023185737,-0.3398854161310544,Potential Loyalists
14753,87,1,563.15,18.771666666666665,0.0,6.335320173584455,4.477336814478207,0,-0.6305089335007606,0.1102824582992748,Champions
14754,45,2,638.05,15.562195121951218,0.0,6.459982698577723,3.828641396489095,2,-0.2338392283676741,-0.187447283860931,Potential Loyalists
14755,10,11,5010.28,21.32034042553192,0.0,8.519446650469105,2.3978952727983707,1,2.017111415749107,-0.1035550356815301,Loyal Customers
14756,15,1,738.96,19.446315789473687,0.0,6.606596130683188,2.772588722239781,2,0.1874382084397902,-0.8749617656552431,Potential Loyalists
14757,75,1,420.5,22.13157894736842,0.0,6.04381977744191,4.330733340286331,0,-0.7130176848439888,-0.0159736553707505,Champions
14758,145,4,1484.06,20.90225352112676,0.0,7.303210454460983,4.983606621708336,2,-0.1393500021629753,0.7642257180518081,Potential Loyalists
14759,5,3,1625.97,15.940882352941175,0.0,7.394474668204541,1.791759469228055,1,1.1148145685916293,-1.2097840700710103,Loyal Customers
14760,297,1,89.2,17.84,0.0,4.502029427068578,5.697093486505405,0,-2.011583157564401,0.5990107675232433,Champions
14761,59,2,255.9,23.263636363636365,0.0,5.548686904115838,4.0943445622221,0,-0.7832321827189467,-0.1485148082069719,Champions
14762,264,1,300.52,14.310476190476187,0.0,5.70883634895888,5.579729825986222,0,-1.3784330743604802,0.6879032090749599,Champions
14764,47,1,278.3,46.38333333333333,0.0,5.632286472951131,3.871201010907891,0,-0.7278336972734913,-0.3454857663531258,Champions
14765,29,3,254.11,6.515641025641026,0.0,5.541694824693056,3.4011973816621555,2,-0.432586924385799,-0.4902341560477042,Potential Loyalists
14766,8,6,2473.37,18.321259259259257,0.0,7.813741097146052,2.19722457733622,1,1.3801949372947455,-0.6885827575925778,Loyal Customers
14768,17,2,192.6,38.52,0.0,5.265794174842477,2.8903717578961645,2,-0.4359202824444522,-0.9069272251978264,Potential Loyalists
14769,3,8,10674.75,9.79334862385321,0.0,9.275730093240115,1.3862943611198906,1,2.566459926966355,-0.8327278934051755,Loyal Customers
14770,232,2,876.4200000000001,16.85423076923077,0.0,6.7769857830927895,5.4510384535657,0,-0.7330262602160643,0.8260719269791134,Champions
14772,112,1,139.26,15.473333333333333,0.0,4.943497843108764,4.727387818712341,0,-1.4068971164815671,0.0764559694479271,Champions
14775,58,3,1011.9,16.865,0.0,6.920572782692752,4.07753744390572,2,-0.0353998639645914,0.0967296015264758,Potential Loyalists
14776,51,11,2538.3,21.6948717948718,0.0,7.839643731479347,3.951243718581428,2,1.061769730863265,0.7371239755675332,Potential Loyalists
14778,127,2,730.86,20.881714285714285,0.0,6.595589238838791,4.852030263919617,0,-0.5799650230270801,0.4433797901315588,Champions
14779,281,3,386.15,9.418292682926827,0.0,5.958812214832733,5.641907070938114,0,-1.1320687368849065,0.906817603577566,Champions
14780,55,2,447.68,16.58074074074074,0.0,6.106309938777023,4.02535169073515,2,-0.4847328839922082,-0.1162829125555501,Potential Loyalists
14782,320,1,200.1,33.35,0.0,5.303802296778606,5.771441123130016,0,-1.65225033857173,0.749298654930898,Champions
14784,26,2,289.99,19.332666666666668,0.0,5.673288902319859,3.295836866004329,2,-0.401300364817292,-0.6103303845094582,Potential Loyalists
14785,10,2,77.4,25.8,2.0,4.361823927356363,2.3978952727983707,2,-0.6765531814420692,-1.321126074854579,Potential Loyalists
14788,7,2,679.44,22.648000000000003,0.0,6.522739647741382,2.079441541679836,2,0.5007657448829925,-1.2268199991101214,Potential Loyalists
14789,29,1,197.64,32.94,0.0,5.291494141199912,3.4011973816621555,2,-0.7040897197682667,-0.6719383001756787,Potential Loyalists
14790,17,4,745.06,16.19695652173913,0.0,6.61480602592395,2.8903717578961645,2,0.3690561064913507,-0.5802831579106622,Potential Loyalists
14792,64,1,6.2,3.1,0.0,1.9740810260220096,4.174387269895637,0,-2.625941951129656,-0.6464376965021373,Champions
14793,21,1,228.99,16.356428571428573,0.0,5.438035829717119,3.091042453358316,2,-0.5080914648314723,-0.8383700834592981,Potential Loyalists
14794,3,7,1319.91,16.498875,0.0,7.186076171996967,1.3862943611198906,1,1.47691638673407,-1.1827166153808095,Loyal Customers
14795,166,1,131.45000000000002,21.90833333333333,0.0,4.886205215718078,5.117993812416755,0,-1.591950283291834,0.302844920843191,Champions
14796,1,17,8022.49,7.031104294478528,0.0,8.990128768299758,0.6931471805599453,1,3.381960952262722,-0.6163929411524858,Loyal Customers
14798,53,3,173.74,14.478333333333332,0.0,5.163299154869948,3.9889840465642745,0,-0.8529104753387563,-0.1881029646061184,Champions
14799,51,1,157.7,12.13076923076923,0.0,5.067015627532364,3.951243718581428,0,-1.0344940999646004,-0.37210836108164,Champions
14800,48,12,4339.74,11.272051948051947,0.0,8.375800119472242,3.8918202981106265,1,1.4210098906915145,0.8466063046186039,Loyal Customers
14801,61,1,193.14,3.273559322033898,0.0,5.26857954828408,4.127134385045092,0,-1.007439063344035,-0.2401743999117042,Champions
14803,162,3,845.5500000000001,19.217045454545456,0.0,6.741169266574241,5.093750200806762,0,-0.531574535224389,0.6817069216426955,Champions
14804,9,1,353.27,29.439166666666665,0.0,5.8700593342813,2.302585092994046,2,0.0190479704278954,-1.253615418276974,Potential Loyalists
14805,15,4,554.65,11.801063829787234,0.0,6.320138599631656,2.772588722239781,2,0.2734081576845995,-0.6896955562706428,Potential Loyalists
14806,75,1,193.39,17.580909090909092,0.0,5.269866450374021,4.330733340286331,0,-1.0887725686787275,-0.1180628396299756,Champions
14808,40,8,2741.17,11.664553191489365,0.0,7.91650485674164,3.713572066704308,2,0.9697147632882694,0.3818616981278331,Potential Loyalists
14810,41,11,2087.88,8.187764705882353,0.0,7.644383316153618,3.737669618283368,2,1.0529444312915468,0.5834516930865628,Potential Loyalists
14813,370,2,155.43,5.181,0.0,5.052608625573679,5.916202062607435,0,-1.757463135974653,0.8772171159829865,Champions
14815,37,2,778.5,14.68867924528302,0.0,6.658652688497831,3.6375861597263857,2,-0.0604759569290678,-0.2756704783255568,Potential Loyalists
14816,197,1,271.85,67.9625,0.0,5.608922193632241,5.288267030694535,0,-1.3096137804019223,0.5001576961036768,Champions
14817,200,2,1110.34,17.624444444444443,0.0,7.0133217734248765,5.303304908059076,0,-0.5588151675870305,0.7687638304424627,Champions
14818,74,3,657.8,13.704166666666666,0.0,6.490419998303485,4.31748811353631,2,-0.3408309401811238,0.183703808294644,Potential Loyalists
14819,64,2,272.07,20.928461538461537,0.0,5.609728172573878,4.174387269895637,0,-0.7858176142672209,-0.0925229989899814,Champions
14820,21,4,507.29,17.492758620689656,0.0,6.231052150838124,3.091042453358316,2,0.101963797751812,-0.5107146612587795,Potential Loyalists
14821,367,1,48.8,24.4,0.0,3.9080149840306073,5.908082938168931,0,-2.3849109115918448,0.6470248346639598,Champions
14823,180,3,321.43,4.591857142857143,0.0,5.775886058412575,5.198497031265826,0,-1.0423858094954417,0.6171163213908687,Champions
14824,10,4,1127.71,38.88655172413793,0.0,7.028830666672488,2.3978952727983707,2,0.7683106513524126,-0.8206304091674745,Potential Loyalists
14825,4,12,2226.9100000000003,18.40421487603306,0.0,7.708819205258206,1.6094379124341005,1,2.0159580361015363,-0.608363071183782,Loyal Customers
14828,197,3,2139.76,125.86823529411764,0.0,7.668916185155464,5.288267030694535,2,-0.1594550629626984,0.9205846624392344,Potential Loyalists
14829,29,4,697.55,16.60833333333333,0.0,6.549006758096496,3.4011973816621555,2,0.1314788206273231,-0.2830129715496515,Potential Loyalists
14830,53,1,197.13,4.92825,0.0,5.288923380906168,3.9889840465642745,0,-0.941950013204896,-0.320233501261527,Champions
14834,18,6,1720.3,25.67611940298508,0.0,7.45083509827746,2.9444389791664403,2,0.9032143589157352,-0.2889221038774132,Potential Loyalists
14836,10,3,102.45,17.075,0.0,4.639088404191552,2.3978952727983707,2,-0.4669259893012538,-1.210202621375954,Potential Loyalists
14837,90,4,1649.5,15.273148148148149,0.0,7.408833551293248,4.51085950651685,2,0.1022333634736428,0.4950149536129478,Potential Loyalists
14840,268,1,62.85,15.7125,0.0,4.156536582478548,5.594711379601839,0,-2.1381064915539536,0.4921182852114927,Champions
14841,53,6,3295.76,23.88231884057971,0.0,8.10069544697357,3.9889840465642745,2,0.7982427691431631,0.4224093099692115,Potential Loyalists
14842,44,4,2824.69,19.48062068965517,0.0,7.946507861544517,3.80666248977032,2,0.6467475290644071,0.1441717738605332,Potential Loyalists
14844,64,4,3189.81,24.537,0.0,8.068030082042343,4.174387269895637,2,0.5577198770639368,0.3804432213353111,Potential Loyalists
14847,149,1,309.40000000000003,23.800000000000004,0.0,5.737861788309064,5.010635294096256,0,-1.1352534913703998,0.3508832500047222,Champions
14849,22,25,7930.54,20.439536082474227,0.0,8.978602495018041,3.1354942159291497,1,2.993324435572115,1.439689600567106,Loyal Customers
14850,312,1,325.75,15.511904761904765,0.0,5.789195352504331,5.746203190540153,0,-1.40643219666139,0.7982091813498511,Champions
14851,23,2,511.35,18.2625,0.0,6.239007985245727,3.1780538303479458,2,-0.079230059153786,-0.6062525324863952,Potential Loyalists
14852,58,6,2836.69,19.83699300699301,0.0,7.950745619900337,4.07753744390572,2,0.6897950537324788,0.4556674207686378,Potential Loyalists
14853,24,2,475.8,52.86666666666667,0.0,6.16709711575114,3.218875824868201,2,-0.1305756380122799,-0.591288441749902,Potential Loyalists
14854,78,7,2759.83,21.73094488188976,0.0,7.923286638140286,4.3694478524670215,2,0.6339709204753632,0.701230297208667,Potential Loyalists
14855,119,2,645.65,32.2825,0.0,6.471805189861254,4.787491742782046,0,-0.6140824305759525,0.3883977682225968,Champions
14856,36,3,1311.38,19.86939393939394,0.0,7.179597561714504,3.610917912644224,2,0.2781934811085935,-0.1485765389517893,Potential Loyalists
14857,60,2,1173.12,19.552000000000003,0.0,7.068274209815247,4.110873864173311,2,-0.0521253115779598,0.0618279829772573,Potential Loyalists
14859,13,4,1353.74,23.340344827586208,0.0,7.211364832983292,2.6390573296152584,2,0.75985187882589,-0.652113503090571,Potential Loyalists
14860,19,1,170.32,15.483636363636364,0.0,5.14353315274717,2.995732273553991,2,-0.6127058248298085,-0.9343010510576882,Potential Loyalists
14861,52,1,125.79,20.965,0.0,4.842532174539857,3.970291913552122,0,-1.1511487816864656,-0.3903105411443402,Champions
14862,26,2,841.2,17.525000000000002,0.0,6.736017515727827,3.295836866004329,2,0.114655123340893,-0.4701499712501969,Potential Loyalists
14863,29,1,266.76,24.25090909090909,0.0,5.590091056903071,3.4011973816621555,2,-0.5591207074913677,-0.6325515381057455,Potential Loyalists
14865,7,2,52.2,13.05,0.0,3.974058396347599,2.079441541679836,2,-0.7366207925938894,-1.5630066666929183,Potential Loyalists
14866,11,12,14389.9,145.35252525252525,0.0,9.574351341358597,2.4849066497880004,1,2.569257245679963,0.162057772027436,Loyal Customers
14867,186,3,710.28,19.73,0.0,6.567066163812884,5.231108616854587,0,-0.6713950324229504,0.7410099262725556,Champions
14868,3,8,2953.59,20.511041666666667,0.0,7.99111517232888,1.3862943611198906,1,1.9427784806857675,-1.0021764696648046,Loyal Customers
14869,9,2,725.7,10.22112676056338,0.0,6.58851373762259,2.302585092994046,2,0.4428731817327466,-1.0844963112296369,Potential Loyalists
14870,262,1,327.25,25.173076923076923,0.0,5.793775513182905,5.572154032177765,0,-1.3341454318790706,0.6945698241907855,Champions
14871,3,4,522.38,5.330408163265306,0.0,6.260307777673182,1.3862943611198906,2,0.8024098993797656,-1.5278828491354777,Potential Loyalists
14873,210,1,519.68,18.56,0.0,6.25513564959826,5.351858133476067,0,-1.0214751477524595,0.6234839180290636,Champions
14875,108,2,1465.32,31.17702127659574,0.0,7.290511139663592,4.691347882229144,2,-0.1778976241832432,0.4388065192443525,Potential Loyalists
14878,13,9,1485.54,11.98016129032258,0.0,7.304206550922399,2.6390573296152584,1,1.1800020676674328,-0.2681142580676955,Loyal Customers
14880,77,3,706.19,15.025319148936171,0.0,6.561299370951966,4.356708826689592,2,-0.322207164019438,0.2165437488394591,Potential Loyalists
14881,20,1,255.4,15.023529411764706,0.0,5.546738725046515,3.044522437723423,2,-0.4365896061278139,-0.8518938044785066,Potential Loyalists
14882,27,2,589.7,53.60909090909092,0.0,6.38130827431319,3.332204510175204,2,-0.0721961750721041,-0.4951565682436795,Potential Loyalists
14883,19,6,761.59,14.369622641509434,0.0,6.636720534303131,2.995732273553991,2,0.4873131671529804,-0.3655876359682659,Potential Loyalists
14885,132,1,765.3199999999999,51.02133333333333,0.0,6.6415998370746365,4.890349128221754,0,-0.6480671110163413,0.3980486706492142,Champions
14886,253,1,364.8,20.266666666666666,0.0,5.9020867359567655,5.537334267018537,0,-1.2675436397421802,0.6880020867161615,Champions
14887,79,1,1862.0,310.3333333333333,0.0,7.529943370601589,4.382026634673881,2,-0.0121516358732375,0.2107763142888729,Potential Loyalists
14888,207,1,369.2,18.46,0.0,5.914043400139397,5.337538079701318,0,-1.1813111692756866,0.5699150311091314,Champions
14889,336,1,135.9,13.59,0.0,4.919250732294404,5.820082930352362,0,-1.858531042263532,0.7277070545658353,Champions
14890,254,1,125.65,17.95,0.0,4.841427376447684,5.541263545158426,0,-1.7840762256738307,0.5504479888298885,Champions
14891,148,2,554.38,16.79939393939394,0.0,6.319652564141498,5.003946305945459,0,-0.7750859302050903,0.4979693424000344,Champions
14893,10,2,1237.85,16.956849315068496,0.0,7.121938808924836,2.3978952727983707,2,0.6634845319733315,-0.957050016433092,Potential Loyalists
14894,85,1,655.75,28.51086956521739,0.0,6.4873034285656495,4.454347296253507,0,-0.5474665781019463,0.116560835877913,Champions
14895,8,20,11138.71,22.366887550200804,0.0,9.31827148082645,2.19722457733622,1,3.1608568100188346,0.5507820057501673,Loyal Customers
14896,205,2,468.77,10.901627906976746,0.0,6.152243213225462,5.327876168789581,0,-0.9867605185178218,0.6698987942126866,Champions
14897,8,4,1366.38,24.84327272727273,0.0,7.220651779074644,2.19722457733622,2,0.9422194690156775,-0.9155160127943056,Potential Loyalists
14898,23,6,1303.52,11.237241379310344,0.0,7.173590436003909,3.1780538303479458,2,0.6745707527054557,-0.1855730999471284,Potential Loyalists
14901,11,9,1421.29,14.805104166666666,0.0,7.260023527685966,2.4849066497880004,1,1.2206041850539469,-0.3662679539847699,Loyal Customers
14902,26,1,332.66,16.633000000000003,0.0,5.810122510427528,3.295836866004329,2,-0.4098826458994814,-0.6666317642575113,Potential Loyalists
14903,21,5,2810.63,7.917267605633803,0.0,7.941519665325918,3.091042453358316,2,1.0074120712037888,-0.2107429488287931,Potential Loyalists
14904,2,2,1025.44,14.86144927536232,0.0,6.933851783703411,1.0986122886681098,2,1.0951915646448074,-1.760041241074431,Potential Loyalists
14905,158,2,616.15,36.24411764705882,0.0,6.425112106189937,5.068904202220232,0,-0.7500339021488747,0.5507854265521501,Champions
14907,3,7,3501.1,21.21878787878788,0.0,8.161118067549472,1.3862943611198906,1,1.9502999117915156,-1.0541026172827148,Loyal Customers
14908,74,1,277.8,30.866666666666667,0.0,5.630494678886369,4.31748811353631,0,-0.9083554745110284,-0.0784267498395217,Champions
14910,3,4,434.35,14.478333333333332,0.0,6.076150305274624,1.3862943611198906,2,0.7130013171974589,-1.552174347698621,Potential Loyalists
14911,1,201,143825.06,25.334694380834947,0.0,11.876359931772129,0.6931471805599453,3,18.586005489652276,13.444823646285942,At-Risk / Lost Customers
14912,17,2,867.85,32.14259259259259,0.0,6.767170498168263,2.8903717578961645,2,0.2929989769387722,-0.7088864923087755,Potential Loyalists
14913,36,4,1227.43,14.108390804597702,0.0,7.113492210280829,3.610917912644224,2,0.321114380478083,-0.0829456689419911,Potential Loyalists
14915,91,2,307.48,25.62333333333333,0.0,5.731657011422181,4.5217885770490405,0,-0.8664666848683571,0.1316297175450241,Champions
14916,71,4,1268.98,16.48025974025974,0.0,7.146756431297139,4.276666119016055,2,0.0692687541110848,0.3201795997114756,Potential Loyalists
14918,116,2,1610.15,35.78111111111112,0.0,7.384703488712166,4.762173934797756,2,-0.1606780392350042,0.4936510147715592,Potential Loyalists
14920,213,2,977.77,17.153859649122808,0.0,6.886296681323568,5.365976015021851,0,-0.645714050837368,0.7895441374407985,Champions
14921,30,2,1316.07,16.872692307692308,0.0,7.183164851431799,3.4339872044851463,2,0.2761333637406012,-0.3284259214420373,Potential Loyalists
14923,51,1,749.1,17.025000000000002,0.0,6.620206530975591,3.951243718581428,2,-0.2804188255452564,-0.1672329677138186,Potential Loyalists
14924,246,1,310.05,31.005000000000003,0.0,5.739953670961029,5.5093883366279774,0,-1.3350097858295156,0.6498780468021973,Champions
14929,32,1,223.88,20.35272727272727,0.0,5.415566926598276,3.49650756146648,2,-0.6822191918199351,-0.5984880791487226,Potential Loyalists
14930,109,3,2372.86,18.53796875,0.0,7.772272601231864,4.700480365792417,2,0.1273367371376368,0.5821741088290768,Potential Loyalists
14931,5,5,1257.68,30.67512195121952,0.0,7.137818831761513,1.791759469228055,1,1.1402381675824649,-1.0949374053892285,Loyal Customers
14932,366,1,363.53,21.384117647058822,0.0,5.89860885258863,5.905361848054571,0,-1.4173808217756407,0.907966611850088,Champions
14934,82,2,1890.94,21.73494252873564,0.0,7.5453580366354,4.418840607796598,2,0.0555279079257319,0.3092092188604328,Potential Loyalists
14935,297,1,1784.71,178.471,0.0,7.487571374232199,5.697093486505405,0,-0.5621004454863348,0.9928220366243544,Champions
14936,34,8,8137.02,22.35445054945055,0.0,9.004302186164907,3.555348061489413,1,1.5615338447619622,0.4305835015088408,Loyal Customers
14937,57,3,1621.88,47.70235294117647,0.0,7.391957627627685,4.060443010546419,2,0.200339134641791,0.1486697566462109,Potential Loyalists
14944,30,12,5900.25,34.707352941176474,0.0,8.682919471860496,3.4339872044851463,1,1.7544162243881047,0.6129066064552555,Loyal Customers
14946,14,1,100.9,33.63333333333333,0.0,4.623991940228679,2.70805020110221,2,-0.7491376832355874,-1.1751335493899278,Potential Loyalists
14947,72,2,290.82,20.77285714285714,0.0,5.676137173835876,4.290459441148391,0,-0.8003005865358302,-0.0142439753963027,Champions
14948,23,6,1101.97,17.491587301587302,0.0,7.005761820334205,3.1780538303479458,2,0.5930898419326757,-0.2077107222944412,Potential Loyalists
14950,19,1,371.2,19.53684210526316,0.0,5.91943134420815,2.995732273553991,2,-0.236006707966356,-0.8319553272728335,Potential Loyalists
14951,79,1,311.69,15.5845,0.0,5.745212284419341,4.382026634673881,0,-0.8786398316218075,-0.024640647352335,Champions
14952,60,11,8099.49,58.69195652173913,0.0,8.999679832658012,4.110873864173311,1,1.56070931997179,0.98574735117485,Loyal Customers
14953,25,1,289.82,5.269454545454545,0.0,5.67270451908534,3.258096538021482,2,-0.4614068938561287,-0.7073619069707916,Potential Loyalists
14954,12,1,336.17,3.9549411764705886,0.0,5.820587254198285,2.5649493574615367,2,-0.1105848982141045,-1.1030028889303791,Potential Loyalists
14957,253,1,58.49,4.8741666666666665,0.0,4.085808231199814,5.537334267018537,0,-2.149348129364352,0.4484238273388522,Champions
14958,147,3,499.68,11.897142857142857,0.0,6.215967174459823,4.997212273764115,0,-0.7476993964308886,0.5546099517776398,Champions
14959,64,4,695.42,11.786779661016949,0.0,6.545952926608586,4.174387269895637,2,-0.181249650845791,0.1796719218998299,Potential Loyalists
14960,8,2,221.27,8.195185185185185,0.0,5.403892859096676,2.19722457733622,2,-0.0898484503656363,-1.303858783392423,Potential Loyalists
14961,11,9,7044.68,22.57910256410257,0.0,8.860169942031078,2.4849066497880004,1,1.99747639299276,-0.1551988411292253,Loyal Customers
14962,271,1,126.7,25.34,0.0,4.8496837630384935,5.605802066295998,0,-1.806047579348174,0.5901912044698503,Champions
14963,10,5,1487.8,7.514141414141414,0.0,7.305725705328041,2.3978952727983707,2,0.97775848099756,-0.709755686847531,Potential Loyalists
14964,247,1,206.21,15.862307692307692,0.0,5.333732771768991,5.513428746164983,0,-1.5338567753602226,0.5987149503138672,Champions
14965,96,2,599.0,7.216867469879518,0.0,6.396929655216146,4.574710978503383,0,-0.5647801416450751,0.2510801427171085,Champions
14966,15,1,191.32,5.034736842105263,0.0,5.259160651346843,2.772588722239781,2,-0.4667426630747301,-1.0526967583433993,Potential Loyalists
14967,50,1,463.8,77.3,0.0,6.141607205537701,3.9318256327243257,2,-0.504962427786058,-0.2419932517384551,Potential Loyalists
14968,30,1,147.59,3.988918918918919,0.0,5.001190835268256,3.4339872044851463,0,-0.858231647411444,-0.6905922293928669,Champions
14970,68,4,1592.06,46.825294117647054,0.0,7.373411973984176,4.23410650459726,2,0.1964424554261207,0.3245865640295088,Potential Loyalists
14971,35,3,1116.57,6.9785625,0.0,7.0189119643469615,3.58351893845611,2,0.2112099055937516,-0.1861820597685833,Potential Loyalists
14972,128,1,114.77,6.376111111111111,0.0,4.751605464217637,4.859812404361672,0,-1.5533682175087704,0.130457433584323,Champions
14973,107,3,1314.45,41.0765625,0.0,7.181934091396172,4.68213122712422,2,-0.1518866198662001,0.493314968037005,Potential Loyalists
14974,37,1,114.39,5.4471428571428575,0.0,4.748317695206576,3.6375861597263857,0,-1.0629600317059853,-0.6020059353863657,Champions
14975,57,1,279.94,25.44909090909091,0.0,5.638141123402764,4.060443010546419,0,-0.801170197687297,-0.2313705237954555,Champions
14976,57,7,790.86,10.984166666666669,0.0,6.674384608512411,4.060443010546419,2,0.1520173055775271,0.3514197633533139,Potential Loyalists
14978,72,5,1931.42,8.941759259259259,0.0,7.566528382450746,4.290459441148391,2,0.3425309546062346,0.4581619158218141,Potential Loyalists
14981,246,1,102.12,12.765,0.0,4.635893358630932,5.5093883366279774,0,-1.871031842841425,0.504245729300863,Champions
14984,19,2,213.27,5.201707317073171,0.0,5.3672369020126345,2.995732273553991,2,-0.429082403539507,-0.8304425856018413,Potential Loyalists
14985,198,2,296.75,3.410919540229885,0.0,5.696254208235409,5.293304824724492,0,-1.1942268846127972,0.5890451875870449,Champions
14987,16,2,326.4,81.6,0.0,5.791182664937034,2.833213344056216,2,-0.1578348118010776,-0.8718592349650087,Potential Loyalists
14988,212,1,334.54,8.3635,0.0,5.815741174342255,5.3612921657094255,0,-1.238599122331162,0.5711754337361399,Champions
14995,39,2,233.23,3.82344262295082,0.0,5.456303538604819,3.688879454113936,0,-0.664865312810415,-0.4035465302132707,Champions
14997,46,3,546.1999999999999,21.007692307692302,0.0,6.3048143663083405,3.8501476017100575,2,-0.2428157428286937,-0.120683624640703,Potential Loyalists
14998,170,2,429.87,5.7316,0.0,6.06580642047611,5.14166355650266,0,-0.9537661777827592,0.5469686687730302,Champions
15000,48,1,490.52,6.37038961038961,0.0,6.197502630519253,3.8918202981106265,2,-0.4617211030775306,-0.2585807544278424,Potential Loyalists
15002,116,4,1641.76,14.27617391304348,0.0,7.404133033112973,4.762173934797756,2,-0.0012147939512016,0.6449150321934921,Potential Loyalists
15004,147,1,1246.32,7.888101265822784,0.0,7.128752528637921,4.997212273764115,0,-0.4545716537650991,0.5263107892401264,Champions
15005,16,28,6316.57,5.6448346738159065,0.0,8.751089919533372,2.833213344056216,1,3.229594680847762,1.4516855008138112,Loyal Customers
15006,51,1,502.09,3.486736111111111,0.0,6.220769080535664,3.951243718581428,2,-0.4743459882566243,-0.219921213957923,Potential Loyalists
15007,159,1,156.91,13.075833333333334,0.0,5.062025250478552,5.075173815233827,0,-1.4893524402860931,0.3003904188842632,Champions
15009,12,3,1261.78,6.932857142857142,0.0,7.141070918737701,2.5649493574615367,2,0.680541036120337,-0.7801218641815905,Potential Loyalists
15010,36,1,308.94,15.447,0.0,5.736378730359189,3.610917912644224,2,-0.5725204629112175,-0.4876470839493307,Potential Loyalists
15012,54,2,423.04,3.305,0.0,6.049827790404897,4.007333185232471,2,-0.5049016982111638,-0.1345251028423969,Potential Loyalists
15014,43,2,260.17,7.433428571428572,0.0,5.56517153628838,3.784189633918261,0,-0.6503767199758614,-0.3321019138143343,Champions
15016,173,1,170.04,8.501999999999999,0.0,5.141897447276735,5.159055299214529,0,-1.4843407335876715,0.3611653066067405,Champions
15017,34,1,125.58,6.279,0.0,4.840874519347159,3.555348061489413,0,-0.9849188688428292,-0.639052103783199,Champions
15018,39,3,496.21,16.006774193548388,0.0,6.209012472065032,3.688879454113936,2,-0.2244095030760537,-0.229909040836249,Potential Loyalists
15019,267,1,266.0,3.8,0.0,5.58724865840025,5.5909869805108565,0,-1.4419955255139358,0.6786073114422089,Champions
15021,9,9,1914.82,4.056822033898305,0.0,7.55790100839738,2.302585092994046,1,1.4386170399012088,-0.4361741974867266,Loyal Customers
15022,12,4,905.04,6.704,0.0,6.809083455178767,2.5649493574615367,2,0.5943759833254287,-0.7495624732735373,Potential Loyalists
15023,3,11,6802.76,12.104555160142349,0.0,8.825230679525026,1.3862943611198906,1,2.5727874269722717,-0.6690998130908583,Loyal Customers
15024,10,10,1661.33,10.718258064516128,0.0,7.415975511662447,2.3978952727983707,1,1.4063603089806278,-0.3234602083417898,Loyal Customers
15025,33,1,377.01,5.23625,0.0,5.934920650296115,3.5263605246161616,2,-0.4420898367662352,-0.5121022645705834,Potential Loyalists
15026,80,3,469.0,7.688524590163935,0.0,6.152732694704104,4.394449154672439,0,-0.5357588556198696,0.1852551697733797,Champions
15027,31,4,1066.15,30.461428571428574,0.0,6.972746822489577,3.4657359027997265,2,0.3112250843179457,-0.1884649139942863,Potential Loyalists
15028,8,4,627.13,13.065208333333333,0.0,6.442747151414763,2.19722457733622,2,0.5645462259685494,-1.0181263978031,Potential Loyalists
15030,72,2,518.28,74.03999999999999,0.0,6.252443236725213,4.290459441148391,0,-0.520503588266394,0.0617743241398103,Champions
